name,MAG,RS_sum,RP_sum,Completeness,Contamination,size,Domain,Phylum,Class,Order,Family,Genus,Species,category
MAG_483,ZJK.RS.1490_bins.metabat2.1.fa.269,19305.97789,10557.07248,71.47,6.14,5.4215841293335,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,JABFXX01,Unassign,RS sig
MAG_484,ZJK.RS.1490_bins.metabat2.1.fa.289,3325.235942,3139.751812,95.65,1.08,2.28908061981201,Bacteria,Actinobacteriota,Actinomycetia,Unassign,Unassign,Unassign,Unassign,RS
MAG_485,ZJK.RS.1490_bins.metabat2.1.fa.307,18040.82441,23171.05963,56.21,1.72,3.98083209991455,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Lautropia,Unassign,RP sig
MAG_486,ZJK.RS.1490_bins.metabat2.1.fa.308,6904.079156,4068.390864,58.62,2.59,3.74874687194824,Bacteria,Planctomycetota,UBA11346,UBA11346,UBA11346,JACDEC01,Unassign,RS sig
MAG_487,ZJK.RS.1490_bins.metabat2.1.fa.309,43270.41365,10428.78833,75.86,5.17,4.53512096405029,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,AG2,Unassign,RS sig
MAG_488,ZJK.RS.1490_bins.metabat2.1.fa.314,23405.7971,5291.17748,67.51,1.29,2.69456958770752,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,SM1A02,Unassign,Unassign,RS sig
MAG_489,ZJK.RS.1490_bins.metabat2.1.fa.321,31948.05496,10003.83658,50.86,3.45,2.78004360198975,Bacteria,Gemmatimonadota,Gemmatimonadetes,Longimicrobiales,RSA9,Unassign,Unassign,RS sig
MAG_490,ZJK.RS.1490_bins.metabat2.1.fa.324,3817.217186,1285.122658,86.32,3.85,2.21216106414795,Bacteria,Actinobacteriota,Acidimicrobiia,UBA5794,ZC4RG35,JACCTH01,Unassign,RS sig
MAG_491,ZJK.RS.1490_bins.metabat2.1.fa.33,3847.476008,5848.099252,83.38,4.51,4.8282938,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,PWU20,Unassign,RP
MAG_492,ZJK.RS.1490_bins.metabat2.1.fa.340,4905.27833,3804.705404,54.83,0,2.64565944671631,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,TH1-2,Terricaulis,Unassign,RS sig
MAG_493,ZJK.RS.1490_bins.metabat2.1.fa.351,25067.79643,4337.070768,85.94,6.48,3.71204471588135,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,OLB17,Unassign,RS sig
MAG_494,ZJK.RS.1490_bins.metabat2.1.fa.365,27614.16534,9219.568274,80.64,4.27,2.84421634674072,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,JJ008,Unassign,RS sig
MAG_495,ZJK.RS.1490_bins.metabat2.1.fa.378,2340.89129,573.061506,88.19,1.23,3.46210193634033,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Unassign,Unassign,RS sig
MAG_496,ZJK.RS.1490_bins.metabat2.1.fa.38,11462.14943,20480.47351,83.4,7.33,9.20470142364502,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,PMG-095,Unassign,RP
MAG_497,ZJK.RS.1490_bins.metabat2.1.fa.381,562.191592,173.308766,56.14,1.75,3.71736526489258,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,Oligoflexaceae,Oligoflexus,Unassign,RS sig
MAG_498,ZJK.RS.1490_bins.metabat2.1.fa.39,113600.9956,31547.73488,72.73,7.59,5.87447357177734,Bacteria,Methylomirabilota,Methylomirabilia,Rokubacteriales,CSP1-6,VGLJ01,Unassign,RS sig
MAG_499,ZJK.RS.1490_bins.metabat2.1.fa.392,13867.80337,4586.248848,87.83,2.08,3.80805492401123,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,SM1A02,Unassign,Unassign,RS sig
MAG_500,ZJK.RS.1490_bins.metabat2.1.fa.408,7654.883176,2819.111366,99.32,3.6,4.43666172027588,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Terrimicrobiaceae,Unassign,Unassign,RS sig
MAG_501,ZJK.RS.1490_bins.metabat2.1.fa.418,1723.3933,683.621722,87.06,6.45,3.80168724060059,Bacteria,Desulfobacterota_B,Binatia,UBA9968,UBA9968,Unassign,Unassign,RS sig
MAG_502,ZJK.RS.1490_bins.metabat2.1.fa.421,463.918568,202.24713,52.41,0,2.55160045623779,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,JACDAZ01,Unassign,RS sig
MAG_503,ZJK.RS.1490_bins.metabat2.1.fa.422,2542.39808,838.150062,57.89,1.75,3.52857303619385,Bacteria,Desulfobacterota_B,Binatia,UBA9968,UBA9968,DP-20,Unassign,RS sig
MAG_504,ZJK.RS.1490_bins.metabat2.1.fa.433,16773.25577,5901.703424,68.45,1.82,4.91852378845215,Bacteria,Chloroflexota,Anaerolineae,Aggregatilineales,UBA2796,Unassign,Unassign,RS sig
MAG_505,ZJK.RS.1490_bins.metabat2.1.fa.447,13820.03646,25405.74566,53.45,1.72,1.62913131713867,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,CADEEN01,Unassign,RP sig
MAG_506,ZJK.RS.1490_bins.metabat2.1.fa.454,62.150358,35.681296,61.54,0.28,1.09554862976074,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,UBA4665,PMNU01,Unassign,RS sig
MAG_507,ZJK.RS.1490_bins.metabat2.1.fa.473,12207.87354,3347.447866,56.66,0,2.27323246002197,Bacteria,Eisenbacteria,RBG-16-71-46,RBG-16-71-46,Unassign,Unassign,Unassign,RS sig
MAG_508,ZJK.RS.1490_bins.metabat2.1.fa.496,12279.63567,2872.271558,87.39,3.42,6.96893119812012,Bacteria,Acidobacteriota,Blastocatellia,UBA7656,UBA7656,JADGNW01,Unassign,RS sig
MAG_509,ZJK.RS.1490_bins.metabat2.1.fa.514,77047.33446,18457.84689,78.16,9.89,4.43939208984375,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,JABWBJ01,Unassign,RS sig
MAG_510,ZJK.RS.1490_bins.metabat2.1.fa.529,9260.14339,3895.547752,69.64,4.82,5.54909324645996,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Unassign,Unassign,RS sig
MAG_511,ZJK.RS.1490_bins.metabat2.1.fa.533,15392.53978,18481.55953,82.51,4.02,3.19909954071045,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Unassign,Unassign,RP sig
MAG_512,ZJK.RS.1490_bins.metabat2.1.fa.55,12954.89038,3026.195364,72.08,2.91,2.6958475112915,Archaea,Thermoproteota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Nitrosocosmicus,Unassign,RS sig
MAG_513,ZJK.RS.1490_bins.metabat2.1.fa.555,13010.58045,4116.091452,51.15,0,2.9415807723999,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,JAFLBB01,Unassign,RS sig
MAG_514,ZJK.RS.1490_bins.metabat2.1.fa.557,34411.70912,17789.56492,50.54,1.3,1.22580051422119,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methyloligellaceae,Methyloceanibacter,Unassign,RS sig
MAG_515,ZJK.RS.1490_bins.metabat2.1.fa.569,7004.78103,2151.859936,72.77,4.27,2.40735340118408,Bacteria,Actinobacteriota,Acidimicrobiia,UBA5794,ZC4RG35,Unassign,Unassign,RS sig
MAG_516,ZJK.RS.1490_bins.metabat2.1.fa.59,17680.3238,3984.594368,70.03,9.4,2.91294193267822,Bacteria,Acidobacteriota,Acidobacteriae,20CM-2-55-15,20CM-2-55-15,Unassign,Unassign,RS sig
MAG_517,ZJK.RS.1490_bins.metabat2.1.fa.597,9770.271392,3127.48394,84.63,2.2,3.29249668121338,Bacteria,Eisenbacteria,RBG-16-71-46,RBG-16-71-46,RBG-16-71-46,WS-8,Unassign,RS sig
MAG_518,ZJK.RS.1490_bins.metabat2.1.fa.69,15559.01976,7844.323418,80.94,5.36,3.08477592468262,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,Unassign,Unassign,RS sig
MAG_519,ZJK.RS.1490_bins.metabat2.1.fa.86,604.339262,1017.789494,93.99,3.33,3.24617004394531,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,Unassign,RP sig
MAG_520,ZJK.RS.1490_concoct_97,12138.27364,2755.600182,50.88,1.75,3.48956871032715,Bacteria,Planctomycetota,Phycisphaerae,UBA1845,Fen-1342,JACRLV01,Unassign,RS sig
MAG_521,ZJKref200_bins.001.maxbin,176500.2858,99732.99371,86.08,7.54,1.737109184265137,Archaea,Thermoproteota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Nitrososphaera,Unassign,RS sig
MAG_522,ZJKref200_bins.002.maxbin,196630.2371,56217.67806,62.16,2.58,2.36867904663086,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,SG8-39,SCGC-AG-212-J23,Unassign,RS sig
MAG_523,ZJKref200_bins.006.maxbin,193063.1125,83864.07887,50.2,3.13,1.96214771270752,Bacteria,Desulfobacterota_B,Binatia,UBA9968,UBA9968,WHTF01,Unassign,RS sig
MAG_524,ZJKref200_bins.037.maxbin,224754.1753,44569.62625,57.05,3.37,3.00301456451416,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,VBAS01,Unassign,RS sig
MAG_525,ZJKref200_bins.313.maxbin,28456.43327,48449.42512,73.56,6.72,4.5310525894165,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,JAAYXG01,Unassign,RP sig
MAG_526,ZJKref200_bins.479.maxbin,1274.165582,307.197702,69.56,3.93,2.28663158416748,Bacteria,Goldbacteria,Unassign,Unassign,Unassign,Unassign,Unassign,RS sig
MAG_527,ZJKref200_bins.637.maxbin,756.86922,1439.200734,50.96,1.82,0.955559730529785,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,UBA4665,PMNU01,Unassign,RP sig
MAG_528,ZJKref200_bins.metabat2.1.fa.1,5024.453118,2344.480314,58.1,0,1.98772430419922,Bacteria,Actinobacteriota,UBA4738,UBA4738,HRBIN12,AC-51,Unassign,RS sig
MAG_529,ZJKref200_bins.metabat2.1.fa.102,15756.66075,3488.219614,58.05,3.51,2.0352144241333,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,Unassign,Unassign,Unassign,RS sig
MAG_530,ZJKref200_bins.metabat2.1.fa.104,357.686964,88.063646,69.24,0.49,2.53526401519775,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,UBA10324,JAFDYS01,Unassign,RS sig
MAG_531,ZJKref200_bins.metabat2.1.fa.118,20976.6842,4931.147306,85.25,5.04,3.99884605407715,Bacteria,Myxococcota_A,UBA796,UBA796,GCA-2862545,DRPG01,Unassign,RS sig
MAG_532,ZJKref200_bins.metabat2.1.fa.121,5156.130168,907.761262,96.12,5.88,5.67984485626221,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,UBA8199,PSRM01,Unassign,RS sig
MAG_533,ZJKref200_bins.metabat2.1.fa.136,346.578792,59.815002,69.12,0,3.21188545227051,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,ELB16-189,Unassign,RS sig
MAG_534,ZJKref200_bins.metabat2.1.fa.149,1498.90905,578.288856,75.14,1.11,2.33811664581299,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,JADKGY01,Unassign,RS sig
MAG_535,ZJKref200_bins.metabat2.1.fa.152,8975.164404,3019.90765,83.22,9.11,4.54444980621338,Bacteria,Gemmatimonadota,Gemmatimonadetes,Longimicrobiales,UBA6960,Unassign,Unassign,RS sig
MAG_536,ZJKref200_bins.metabat2.1.fa.171,29677.99782,9854.031514,57.66,3.51,2.37020111083984,Bacteria,Chloroflexota,Dehalococcoidia,Tepidiformales,Tepidiformaceae,14-Feb,Unassign,RS sig
MAG_537,ZJKref200_bins.metabat2.1.fa.173,13523.65801,3406.022356,61.23,3.51,4.41041660308838,Bacteria,Planctomycetota,UBA1135,UBA1135,GCA-002686595,JABFRZ01,Unassign,RS sig
MAG_538,ZJKref200_bins.metabat2.1.fa.177,8337.832116,6070.85093,70.85,6.9,2.66516780853271,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Palsa-892,Unassign,RS sig
MAG_539,ZJKref200_bins.metabat2.1.fa.19,4330.198106,1405.797386,91.97,1.28,3.17662811279297,Bacteria,Actinobacteriota,Acidimicrobiia,UBA5794,ZC4RG35,Unassign,Unassign,RS sig
MAG_540,ZJKref200_bins.metabat2.1.fa.195,1359.281364,274.139664,82.72,0.82,3.56707668304443,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,ELB16-189,Unassign,RS sig
MAG_541,ZJKref200_bins.metabat2.1.fa.196,42749.95686,12491.45972,57.62,2.27,4.7420597076416,Bacteria,Planctomycetota,Planctomycetia,Gemmatales,Gemmataceae,SIAJ01,Unassign,RS sig
MAG_542,ZJKref200_bins.metabat2.1.fa.198,77485.63268,14624.00793,56.86,1.14,2.33447742462158,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,Unassign,Unassign,Unassign,RS sig
MAG_543,ZJKref200_bins.metabat2.1.fa.221,203221.8469,43430.49171,55.49,1.72,4.5595588684082,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,UBA11320,Unassign,Unassign,RS sig
MAG_544,ZJKref200_bins.metabat2.1.fa.224,1838.781294,1148.791022,54.4,2.27,1.9045238494873,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,SM1A02,Unassign,Unassign,RS sig
MAG_545,ZJKref200_bins.metabat2.1.fa.228,6182.375716,1887.412776,82.17,4.3,4.18222999572754,Bacteria,Planctomycetota,UBA1135,UBA1135,GCA-002686595,Unassign,Unassign,RS sig
MAG_546,ZJKref200_bins.metabat2.1.fa.230,16684.77972,5388.017338,52.13,4.94,5.2148904800415,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,JAEUIK01,Unassign,Unassign,RS sig
MAG_547,ZJKref200_bins.metabat2.1.fa.239,12092.14772,3972.758888,64.66,3.45,3.9317045211792,Bacteria,Acidobacteriota,Mor1,Mor1,Unassign,Unassign,Unassign,RS sig
MAG_548,ZJKref200_bins.metabat2.1.fa.244,21467.57639,17147.70873,86.24,6.69,3.14851951599121,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Dermatophilaceae,Ornithinibacter,Unassign,RS sig
MAG_549,ZJKref200_bins.metabat2.1.fa.252,5695.547458,1949.842832,69.12,1.72,4.18778324127197,Bacteria,Acidobacteriota,Mor1,Gp22-AA2,Gp22-AA2,Unassign,Unassign,RS sig
MAG_550,ZJKref200_bins.metabat2.1.fa.26,140312.9938,37466.08057,52.76,0,4.20876693725586,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,UBA2999,Gp6-AA40,Unassign,RS sig
MAG_551,ZJKref200_bins.metabat2.1.fa.262,36527.11913,9038.84348,55.34,1.72,3.31369590759277,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,JABWBJ01,Unassign,RS sig
MAG_552,ZJKref200_bins.metabat2.1.fa.269,27574.33568,11120.21794,75.86,5.17,4.12424373626709,Bacteria,Actinobacteriota,Acidimicrobiia,IMCC26256,PALSA-555,Unassign,Unassign,RS sig
MAG_553,ZJKref200_bins.metabat2.1.fa.281,24475.01658,5078.273126,75,6.83,2.53833961486816,Bacteria,Actinobacteriota,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,SCSIO-52915,Unassign,RS sig
MAG_554,ZJKref200_bins.metabat2.1.fa.283,3211.508586,1956.28003,94.07,1.22,2.83591747283936,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Aestuariivirgaceae,CABJBCQ01,Unassign,RS sig
MAG_555,ZJKref200_bins.metabat2.1.fa.290,1308.140806,6038.210912,76.04,1.77,5.15317249298096,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Pseudobacter,Unassign,RP sig
MAG_556,ZJKref200_bins.metabat2.1.fa.291,5345.722128,2269.065228,60.12,2.58,1.75398159,Bacteria,Desulfobacterota_B,Binatia,UBA9968,UBA9968,DP-20,Unassign,RS sig
MAG_557,ZJKref200_bins.metabat2.1.fa.292,18701.87134,6830.132226,72.72,9.46,4.69473838806152,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,SCN-69-37,Unassign,Unassign,RS sig
MAG_558,ZJKref200_bins.metabat2.1.fa.294,18535.00659,8738.283776,82.05,9.64,5.27848148345947,Bacteria,Proteobacteria,Alphaproteobacteria,Micropepsales,Micropepsaceae,CAIYRG01,Unassign,RS sig
MAG_559,ZJKref200_bins.metabat2.1.fa.319,3043.261422,2003.687238,77.13,1.85,2.56107044219971,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,JACCZX01,Unassign,RS sig
MAG_560,ZJKref200_bins.metabat2.1.fa.321,26241.58945,8460.578948,95.3,9.07,6.61075496673584,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Pirellulaceae,Anatilimnocola,Unassign,RS sig
MAG_561,ZJKref200_bins.metabat2.1.fa.367,6361.816766,1781.281856,78.33,5.16,3.9832124710083,Bacteria,Desulfobacterota_B,Binatia,UBA9968,UBA9968,DP-20,Unassign,RS sig
MAG_562,ZJKref200_bins.metabat2.1.fa.38,56817.28651,12618.0272,84.17,2.2,3.88566207885742,Bacteria,Gemmatimonadota,Gemmatimonadetes,Longimicrobiales,RSA9,Unassign,Unassign,RS sig
MAG_563,ZJKref200_bins.metabat2.1.fa.4,79635.17332,16568.10023,58.77,2.63,3.58718490600586,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Unassign,Unassign,RS sig
MAG_564,ZJKref200_bins.metabat2.1.fa.406,10891.42083,914.157068,74.14,0,3.93856239318848,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,ELB16-189,Unassign,RS sig
MAG_565,ZJKref200_bins.metabat2.1.fa.407,47408.06217,14754.25625,53.01,1.72,4.95796585083008,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,SG8-41,PALSA-1004,Unassign,RS sig
MAG_566,ZJKref200_bins.metabat2.1.fa.42,14113.16712,3071.217672,81.25,3.42,2.469145774841309,Bacteria,Desulfobacterota_B,Binatia,UBA9968,UBA9968,DP-20,Unassign,RS sig
MAG_567,ZJKref200_bins.metabat2.1.fa.426,1951.192154,783.650152,81.12,8.25,4.9287166595459,Bacteria,Desulfobacterota_B,Binatia,UBA9968,UBA9968,DP-20,Unassign,RS sig
MAG_568,ZJKref200_bins.metabat2.1.fa.430,12711.60743,3627.477644,65.97,4.4,2.27530574798584,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,GWC2-71-9,Unassign,Unassign,RS sig
MAG_569,ZJKref200_bins.metabat2.1.fa.445,3784.770466,21720.29855,63.4,2.41,4.8443078994751,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Paraflavitalea,Unassign,RP sig
MAG_570,ZJKref200_bins.metabat2.1.fa.446,1057.89619,524.66816,90.52,2.23,2.85026836395264,Bacteria,Actinobacteriota,Acidimicrobiia,UBA5794,ZC4RG35,MA-ANB-1,Unassign,RS sig
MAG_571,ZJKref200_bins.metabat2.1.fa.460,5357.847566,3249.144246,64.81,0,2.1857738494873,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,Unassign,Unassign,RS sig
MAG_572,ZJKref200_bins.metabat2.1.fa.468,23344.96826,7194.138172,73.78,6.03,5.50600814819336,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Unassign,Unassign,Unassign,RS sig
MAG_573,ZJKref200_bins.metabat2.1.fa.469,746.042834,453.5988,94.87,6.41,2.92154026031494,Bacteria,Actinobacteriota,Acidimicrobiia,UBA5794,ZC4RG35,SZUA-217,Unassign,RS sig
MAG_574,ZJKref200_bins.metabat2.1.fa.482,971.736392,369.635772,62.73,1.72,3.7403039932251,Bacteria,Acidobacteriota,CAIWXX01,Unassign,Unassign,Unassign,Unassign,RS sig
MAG_575,ZJKref200_bins.metabat2.1.fa.492,61129.38567,11869.02041,87.08,9.69,6.07884120941162,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,PSRF01,Unassign,RS sig
MAG_576,ZJKref200_bins.metabat2.1.fa.496,16716.13177,6043.21717,76.83,4.84,3.97480201721191,Bacteria,Planctomycetota,UBA1135,UBA1135,GCA-002686595,Unassign,Unassign,RS sig
MAG_577,ZJKref200_bins.metabat2.1.fa.508,23372.61772,11998.45579,52.59,4.31,2.75277519226074,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,WYBJ01,WYBJ01,Unassign,RS sig
MAG_578,ZJKref200_bins.metabat2.1.fa.511,42031.20484,13771.58257,58.62,3.45,6.10491561889648,Bacteria,Acidobacteriota,Vicinamibacteria,Fen-336,Fen-336,Unassign,Unassign,RS sig
MAG_579,ZJKref200_bins.metabat2.1.fa.527,22486.2288,8321.168278,71.97,4.91,4.20737648010254,Bacteria,Acidobacteriota,Vicinamibacteria,Fen-336,Fen-336,Unassign,Unassign,RS sig
MAG_580,ZJKref200_bins.metabat2.1.fa.530,19201.14057,3946.447278,66.58,0,2.05948734283447,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,Unassign,Unassign,Unassign,RS sig
MAG_581,ZJKref200_bins.metabat2.1.fa.542,33136.36908,6472.77598,56.15,1.94,0.584568023681641,Archaea,Thermoproteota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,TA-21,Unassign,RS sig
MAG_582,ZJKref200_bins.metabat2.1.fa.6,2957.069184,898.18008,79.43,3.41,2.64865112304688,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,SM1A02,Unassign,Unassign,RS sig
MAG_583,ZJKref200_bins.metabat2.1.fa.60,9840.452324,2778.773492,52.59,0.86,2.29141426086426,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,PNKF01,Unassign,RS sig
MAG_584,ZJKref200_bins.metabat2.1.fa.64,40629.61564,12656.58282,79.25,7.93,2.59346199035645,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,SG8-39,JAABQT01,Unassign,RS sig
MAG_585,ZJKref200_bins.metabat2.1.fa.66,45987.21538,10279.28852,54.39,1.75,6.64767932891846,Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,Unassign,Unassign,RS sig
MAG_586,ZJKref200_bins.metabat2.1.fa.68,26478.51252,8141.459118,74.6,3.42,4.01619625091553,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,SCN-69-37,Unassign,Unassign,RS sig
MAG_587,ZJKref200_bins.metabat2.1.fa.76,29236.84423,5832.644662,72.44,9.76,3.38988399505615,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,OLB17,Unassign,RS sig
MAG_588,ZJKref200_bins.metabat2.1.fa.82,8779.746516,1145.465516,75.18,4.63,2.22645092010498,Bacteria,Armatimonadota,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,Unassign,Unassign,RS sig
MAG_589,ZJKref200_bins.metabat2.1.fa.91,2808.97914,1744.145052,66.46,4.81,1.78139209747314,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Nitrosospira,Unassign,RS sig
MAG_590,ZJKref200_bins.metabat2.1.fa.95,185755.3441,29171.10274,56.54,3.45,4.95841598510742,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,PSRF01,Unassign,RS sig
MAG_591,ZJKref200_bins.metabat2.1.fa.96,20867.17852,5036.361448,81.24,9.68,6.11563396453857,Bacteria,Acidobacteriota,Acidobacteriae,20CM-2-55-15,20CM-2-55-15,DSPE01,Unassign,RS sig
MAG_592,ZJKref200_concoct_117,49189.1887,10548.16958,70.56,9.81,9.56610774993896,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,JABFXX01,Unassign,RS sig
MAG_593,ZJKref200_concoct_152,12491.8669,6887.499476,50.86,4.31,2.48663425445557,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Unassign,Unassign,Unassign,RS sig
MAG_594,ZJKref200_concoct_185,2839.838722,804.352422,52.26,2.3,3.07205009460449,Bacteria,RBG-13-61-14,Unassign,Unassign,Unassign,Unassign,Unassign,RS sig
MAG_595,ZJKref200_concoct_62,18912.47208,3498.819108,92.33,4.68,10.2128849029541,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Unassign,Unassign,RS sig
